RoboDragons,Timestamp,PlaceX,PlaceY,BallX,BallY
6978,1562407317.00167,4.975,4.29,4.985279296875,4.15087890625
6979,1562407317.001692,4.975,4.29,4.98265283203125,4.15203759765625
6980,1562407317.007882,4.975,4.29,4.98265283203125,4.15203759765625
6981,1562407317.007903,4.975,4.29,4.98265283203125,4.15203759765625
6982,1562407317.01487,4.975,4.29,4.98265283203125,4.15203759765625
6983,1562407317.017198,4.975,4.29,4.98265283203125,4.15203759765625
6984,1562407317.017219,4.975,4.29,4.98548779296875,4.15948486328125
6985,1562407317.021546,4.975,4.29,4.98548779296875,4.15948486328125
6986,1562407317.021567,4.975,4.29,4.98548779296875,4.15948486328125
6987,1562407317.032637,4.975,4.29,4.98548779296875,4.15948486328125
6988,1562407317.032663,4.975,4.29,4.9850556640625,4.16193505859375
6989,1562407317.033745,4.975,4.29,4.9850556640625,4.16193505859375
6990,1562407317.033767,4.975,4.29,4.9850556640625,4.16193505859375
6991,1562407317.040174,4.975,4.29,4.9850556640625,4.16193505859375
6992,1562407317.045191,4.975,4.29,4.9850556640625,4.16193505859375
6993,1562407317.045213,4.975,4.29,4.98118017578125,4.1548720703125
6994,1562407317.047654,4.975,4.29,4.98118017578125,4.1548720703125
6995,1562407317.04769,4.975,4.29,4.98118017578125,4.1548720703125
6996,1562407317.056449,4.975,4.29,4.98118017578125,4.1548720703125
6997,1562407317.056468,4.975,4.29,4.98215966796875,4.1595634765625
6998,1562407317.063251,4.975,4.29,4.98215966796875,4.1595634765625
6999,1562407317.06327,4.975,4.29,4.98215966796875,4.1595634765625
7000,1562407317.065456,4.975,4.29,4.98215966796875,4.1595634765625
7001,1562407317.070856,4.975,4.29,4.98215966796875,4.1595634765625
7002,1562407317.070872,4.975,4.29,4.97930078125,4.164962890625
7003,1562407317.076705,4.975,4.29,4.97930078125,4.164962890625
7004,1562407317.076727,4.975,4.29,4.97930078125,4.164962890625
7005,1562407317.083451,4.975,4.29,4.97930078125,4.164962890625
7006,1562407317.083484,4.975,4.29,4.98120849609375,4.16443408203125
7007,1562407317.089434,4.975,4.29,4.98120849609375,4.16443408203125
7008,1562407317.08947,4.975,4.29,4.98120849609375,4.16443408203125
7009,1562407317.090645,4.975,4.29,4.98120849609375,4.16443408203125
7010,1562407317.100746,4.975,4.29,4.98120849609375,4.16443408203125
7011,1562407317.100769,4.975,4.29,4.98033984375,4.16374951171875
7012,1562407317.102756,4.975,4.29,4.98033984375,4.16374951171875
7013,1562407317.10278,4.975,4.29,4.98033984375,4.16374951171875
7014,1562407317.114472,4.975,4.29,4.98033984375,4.16374951171875
7015,1562407317.114494,4.975,4.29,4.97996728515625,4.16507861328125
7016,1562407317.115896,4.975,4.29,4.97996728515625,4.16507861328125
7017,1562407317.115899,4.975,4.29,4.97996728515625,4.16507861328125
7018,1562407317.115919,4.975,4.29,4.97996728515625,4.16507861328125
7019,1562407317.129062,4.975,4.29,4.97996728515625,4.16507861328125
7020,1562407317.129747,4.975,4.29,4.97996728515625,4.16507861328125
7021,1562407317.129091,4.975,4.29,4.97921923828125,4.16561669921875
7022,1562407317.129775,4.975,4.29,4.97921923828125,4.16561669921875
7023,1562407317.141115,4.975,4.29,4.97921923828125,4.16561669921875
7024,1562407317.142969,4.975,4.29,4.97921923828125,4.16561669921875
7025,1562407317.142979,4.975,4.29,4.98033984375,4.16702001953125
7026,1562407317.144889,4.975,4.29,4.98033984375,4.16702001953125
7027,1562407317.144912,4.975,4.29,4.98033984375,4.16702001953125
7028,1562407317.155461,4.975,4.29,4.98033984375,4.16702001953125
7029,1562407317.155482,4.975,4.29,4.97743994140625,4.16843505859375
7030,1562407317.157505,4.975,4.29,4.97743994140625,4.16843505859375
7031,1562407317.157527,4.975,4.29,4.97743994140625,4.16843505859375
7032,1562407317.165401,4.975,4.29,4.97743994140625,4.16843505859375
